Time,Ipv,Vpv,Vdc,ia,ib,ic,va,vb,vc,Iabc,If,Vabc,Vf,label
4.08491581058712e-05,2.36984252929688,90.4296875,147.94921875,0.6168203125,-0.5303955078125,-0.160283203125,-146.00341796875,120.255126953125,25.5956013997821,1.0,50.0,1.0,50.0,F0M
0.0100396556471694,2.37835693359375,90.36865234375,148.2421875,-0.6789560546875,0.5706787109375,0.0478466796875,148.546905517578,-119.881439208984,-24.7236633299299,1.0,50.0,1.0,50.0,F0M
0.0200387553821635,2.37362670898438,90.460205078125,148.53515625,0.603392578125,-0.537109375,-0.187138671875,-145.027008056641,120.315399169922,26.1099243164062,1.0,50.0,1.0,50.0,F0M
0.0300378551171558,2.368896484375,90.423583984375,148.2421875,-0.685669921875,0.5706787109375,0.0411328125,147.341461181641,-119.736785888672,-26.105906168513,0.440379594225106,50.0784906186463,118.275196892036,49.9215093813537,F0M
0.0400366616062193,2.36227416992188,90.435791015625,148.2421875,0.630248046875,-0.523681640625,-0.1669970703125,-143.279113769531,120.942230224609,26.6805013020377,0.61899550804018,50.2486730416218,90.0221624552294,49.6064937691179,F0M
0.0500357613412135,2.384033203125,90.509033203125,148.2421875,-0.685669921875,0.5706787109375,0.0411328125,148.305816650391,-119.580078125,-23.7231445313408,0.634316123101498,50.0718550538969,142.829604880461,49.492333663919,F0M
0.0600348610762076,2.3651123046875,91.339111328125,148.2421875,0.630248046875,-0.523681640625,-0.160283203125,-143.315277099609,120.749359130859,26.6805013020342,0.691728588372861,49.9536312045974,147.054458335652,49.7504196255573,F0M
0.0700336675652711,2.35848999023438,90.0634765625,148.2421875,-0.6923837890625,0.5706787109375,0.0344189453125,148.269653320312,-119.736785888672,-23.7110900879793,0.688493010662482,50.1684562102987,150.937297605555,49.7532606231418,F0M
0.0800327673002634,2.37835693359375,89.837646484375,148.53515625,0.6235341796875,-0.5303955078125,-0.160283203125,-143.532257080078,121.098937988281,26.4795939127067,0.685651309186117,50.1261647886652,154.412868380527,49.5737133895614,F0M
0.0900318670352576,2.36795043945312,89.862060546875,148.2421875,-0.69909765625,0.5841064453125,0.0344189453125,148.293762207031,-119.760894775391,-23.5543823243091,0.695914040998046,49.9040432999232,153.399869130787,49.7520737360076,F0M
0.100030673524321,2.34146118164062,89.8681640625,148.53515625,0.6235341796875,-0.550537109375,-0.1737109375,-143.604583740234,121.050720214844,26.1902872720775,0.702260229829128,50.0459156438191,155.202952967802,49.9191152484415,F0M
0.110029773259315,2.33767700195312,89.825439453125,148.2421875,-0.6923837890625,0.5908203125,0.0411328125,148.426361083984,-120.014038085938,-23.2972208657101,0.706374247197457,50.1270216334514,155.143532973574,49.7373168833734,F0M
0.120028872994308,2.32443237304688,89.892578125,148.53515625,0.630248046875,-0.550537109375,-0.1737109375,-143.592529296875,120.906066894531,26.1259969074987,0.704527615346472,49.9033140925853,155.312743206657,49.7876730707226,F0M
0.130027679483371,2.31875610351562,89.935302734375,148.2421875,-0.69909765625,0.5908203125,0.0478466796875,148.462524414062,-120.110473632812,-23.0762227374526,0.706029286884206,49.9581387600335,155.418106946746,50.0443554974532,F0M
0.140026779218365,2.33200073242188,89.92919921875,148.53515625,0.6369619140625,-0.5438232421875,-0.1669970703125,-143.339385986328,120.664978027344,26.1139424642224,0.709999412170651,50.102890203684,155.458271906557,49.9501263934094,F0M
0.150025878953359,2.31781005859375,89.94140625,148.53515625,-0.69909765625,0.604248046875,0.0411328125,148.450469970703,-120.3515625,-23.0681864418726,0.712439321370342,49.9147358680685,155.481876158734,49.9197038476594,F0M
0.160024685442423,2.3121337890625,89.923095703125,148.53515625,0.64367578125,-0.5438232421875,-0.1669970703125,-143.182678222656,121.050720214844,26.391194661491,0.714082176240476,49.9176774076883,155.474109429506,50.1420000898046,F0M
0.170023785177415,2.3045654296875,89.97802734375,148.2421875,-0.712525390625,0.5975341796875,0.0344189453125,148.390197753906,-120.833740234375,-22.9677327472268,0.716915831887035,50.0618558718443,155.538371487392,50.0629058665805,F0M
0.180022884912409,2.32632446289062,89.935302734375,148.828125,0.657103515625,-0.537109375,-0.160283203125,-143.255004882812,121.002502441406,26.636301676472,0.719244914023589,49.9398184964302,155.577298513085,50.0055484897184,F0M
0.190021691401473,2.30740356445312,90.0634765625,148.2421875,-0.7192392578125,0.5841064453125,0.0478466796875,148.293762207031,-121.026611328125,-22.8029886880032,0.719766929846595,49.9184203815273,155.530640019094,50.1104900626477,F0M
0.200020791136467,2.30267333984375,90.057373046875,148.828125,0.6503896484375,-0.537109375,-0.1804248046875,-143.520202636719,121.629333496094,26.929626464729,0.719842773044309,50.1005872628339,155.507844839089,50.0527515868732,F0M
0.210019890871459,2.27996826171875,90.203857421875,148.2421875,-0.7192392578125,0.5908203125,0.0344189453125,148.209381103516,-120.315399169922,-22.2002665200789,0.720026863854279,50.1370201457523,155.584254609921,49.9909186759106,F0M
0.220018697360523,2.29888916015625,90.0146484375,149.12109375,0.64367578125,-0.5572509765625,-0.1737109375,-143.676910400391,121.617279052734,26.7287190754023,0.721062333133466,49.9393988644331,155.609163342343,50.0232092479163,F0M
0.230017797095517,2.2591552734375,90.22216796875,148.53515625,-0.7192392578125,0.6109619140625,0.027705078125,148.486633300781,-121.002502441406,-21.8948872884651,0.725909796257564,49.8165826802176,155.650889434811,50.0299390510923,F0M
0.240016896830511,2.23739624023438,90.899658203125,148.53515625,0.6235341796875,-0.5572509765625,-0.1737109375,-143.664855957031,120.857849121094,26.4876302082148,0.728153765380108,49.8777045096295,155.668150527187,49.996960815426,F0M
0.250015703319574,2.2705078125,90.61279296875,148.2421875,-0.712525390625,0.61767578125,0.054560546875,148.558959960938,-118.675994873047,-22.7186075846717,0.727622292152914,49.9530953668999,155.514464231742,49.9897863347447,F0M
0.260014803054567,2.31686401367188,90.51513671875,148.53515625,0.6503896484375,-0.5706787109375,-0.1737109375,-143.423767089844,122.955322265625,26.3349405923291,0.731900615893161,50.1205777257309,155.57618280078,50.02363897719,F0M
0.270013902789561,2.23077392578125,90.53955078125,148.2421875,-0.712525390625,0.6243896484375,0.0478466796875,148.546905517578,-119.182281494141,-21.4970906575521,0.732270118987749,50.1744521672098,155.706237872579,50.0256283366809,F0M
0.280012709278624,2.23077392578125,90.56396484375,149.12109375,0.657103515625,-0.550537109375,-0.1535693359375,-142.821044921875,123.208465576172,26.4795939126519,0.732637842827755,50.0212698656108,155.690803557192,49.9916862664842,F0M
0.290011809013619,2.2667236328125,90.41748046875,148.53515625,-0.725953125,0.631103515625,0.0411328125,148.233489990234,-117.820129394531,-21.7020161945293,0.733693715275803,49.907854084177,155.7048590821,49.9982774062573,F0M
0.300010908748611,2.2288818359375,90.4052734375,148.828125,0.657103515625,-0.5572509765625,-0.1737109375,-143.797454833984,123.702697753906,25.9933980306651,0.735454246143175,49.9834371524202,155.660742429622,50.0170220445934,F0M
0.310009715237674,2.33956909179688,90.087890625,148.828125,-0.7326669921875,0.6109619140625,0.0344189453125,147.992401123047,-118.495178222656,-20.9988403319662,0.735482481175936,50.0452168397225,155.660614373562,50.0011650444827,F0M
0.320008814972669,2.202392578125,90.39306640625,148.53515625,0.657103515625,-0.5438232421875,-0.1669970703125,-142.91748046875,123.871459960938,26.5077209473217,0.735219029602705,50.0305494949483,155.646852152729,49.9916135145809,F0M
0.330007914707663,2.21469116210938,90.277099609375,149.12109375,-0.739380859375,0.61767578125,0.0344189453125,147.727203369141,-118.663940429688,-22.0917765298137,0.735411471959147,49.987113235434,155.593222926879,50.009290438184,F0M
